PC1,PC2,canton,name_es,provincia,viajes,viajeros,weekday_all,weekend_all,prop_weekend,prop_night,cluster
-2.340710743951974,-1.0485266245273344,506,SAQUISILÍ,5,7353.741466226763,7318.298276748971,5972.1355798566765,6533.33820420037,0.5224382791901558,0.048199433992130544,Cluster_1
-1.569338956612378,-0.5654741155951145,507,SIGCHOS,5,12803.821234508774,12631.169019913912,11195.275904935908,10449.461530615865,0.48277146173427277,0.04281438862877346,Cluster_1
-1.599689487505074,-0.011526312454440375,601,RIOBAMBA,6,12344.969357127418,12241.80048481194,10563.208273860306,9967.337320441433,0.48548818513658365,0.056937684419180144,Cluster_1
-0.3031474463807213,0.5502055200337009,602,ALAUSÍ,6,22673.618981610052,22444.264262375993,19491.24183213915,17059.000202425344,0.4667274210193505,0.06397160435559839,Cluster_1
0.024514035660607704,0.06433583518167764,603,COLTA,6,26601.596199936244,26439.91000912885,22451.72215955197,19840.416065321973,0.4691277598646672,0.05458563921116846,Cluster_1
-2.721692216991698,-0.7958241912340548,604,CHAMBO,6,3387.9444444444443,3302.240740740741,3052.703703703704,3953.0925925925926,0.5642602818301248,0.07217039858529843,Cluster_1
-0.5323866126216129,0.6638766679625144,605,CHUNCHI,6,19306.003332769007,19158.37214321682,16743.452868503762,15472.272749648384,0.4802708134852762,0.07235990166154199,Cluster_1
-0.47152195240095107,0.4558748288136485,606,GUAMOTE,6,20096.20027201553,19833.155133418248,17850.925503963586,15592.946199072909,0.4662422562055567,0.061198500067093646,Cluster_1
0.7608267018704177,-0.20618630948899402,607,GUANO,6,31005.79341276619,30880.713333314605,25543.687924975777,24858.74792397069,0.49320528869817115,0.061293022954552835,Cluster_1
-0.0023758002713302638,0.5124502990087785,608,PALLATANGA,6,29513.062210512493,29370.702748964683,24541.08071655076,19557.096712159884,0.44348990939083577,0.05339356133439009,Cluster_1
-1.2274406756723066,-0.8191961132261781,609,PENIPE,6,12787.941886716966,12620.028963763143,10091.688471650665,14233.765417809782,0.5851387391368217,0.08451699153185621,Cluster_1
0.09133136963608288,0.7569731603322724,610,CUMANDÁ,6,28039.30899453403,27918.795333977207,23683.83584936032,19481.22270994303,0.45131926980194614,0.06252456578830719,Cluster_1
-1.2983517896849992,1.0987265345086148,701,MACHALA,7,11956.08276662507,11724.332641584251,11496.95143693673,9739.853165739769,0.45863082266680755,0.07045441735010766,Cluster_1
-2.186056739202187,0.42267264811681887,702,ARENILLAS,7,6726.7262307073615,6594.286870996104,6198.136253087593,5919.017698684079,0.4884825035848165,0.067063379557707,Cluster_1
-2.2326236146264393,-1.0111522412155913,703,ATAHUALPA,7,6473.627186213992,6248.327064043209,5870.15249914266,6860.034454303841,0.5388793172787296,0.05650587594889332,Cluster_1
